folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_CueSpecificTrialNum,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Pavlovian_cbx,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,14,14,post_4,1051.14,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,14,14,post_4,1052.14,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,14,14,post_4,1053.14,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,14,14,post_4,1054.14,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,15,15,post_4,1062.54,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,15,15,post_4,1063.54,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,15,15,post_4,1064.54,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,15,15,post_4,1065.54,4,0,0,1,0.0799999999999272,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,15,15,post_4,1066.54,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,16,16,post_4,1071.42,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,16,16,post_4,1072.42,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,16,16,post_4,1073.42,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,16,16,post_4,1074.42,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,16,16,post_4,1075.42,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,17,17,post_4,1106.74,1,0,0,1,0.279999999999973,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,17,17,post_4,1107.74,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,17,17,post_4,1108.74,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,17,17,post_4,1109.74,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,17,17,post_4,1110.74,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,18,18,post_4,1111.78,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,18,18,post_4,1112.78,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,18,18,post_4,1113.78,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,18,18,post_4,1114.78,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,18,18,post_4,1115.78,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,19,19,post_4,1128.98,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,19,19,post_4,1129.98,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,19,19,post_4,1130.98,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,19,19,post_4,1131.98,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,19,19,post_4,1132.98,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,20,20,post_4,1159.84,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,20,20,post_4,1160.84,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,20,20,post_4,1161.84,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,20,20,post_4,1162.84,4,0,0,3,0.1400000000001,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,20,20,post_4,1163.84,5,0,0,0,0.0600000000001728,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,21,21,post_4,1168.56,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,21,21,post_4,1169.56,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,21,21,post_4,1170.56,3,0,0,0,0,1,0.259999999999991,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,21,21,post_4,1171.56,4,0,0,2,0.159999999999854,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,21,21,post_4,1172.56,5,0,0,1,0.200000000000045,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,22,22,post_4,1176.78,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,22,22,post_4,1177.78,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,22,22,post_4,1178.78,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,22,22,post_4,1179.78,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,22,22,post_4,1180.78,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,23,23,post_4,1209.3,1,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,23,23,post_4,1210.3,2,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,23,23,post_4,1211.3,3,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,23,23,post_4,1212.3,4,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,23,23,post_4,1213.3,5,0,0,0,0,0,0,0,0,B,Y,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,1,1,cue_4,738.96,1,1,0.740000000000009,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,1,1,cue_4,739.96,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,1,1,cue_4,740.96,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,1,1,cue_4,741.96,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,1,1,cue_4,742.96,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,2,2,cue_4,802.08,1,1,0.259999999999991,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,2,2,cue_4,803.08,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,2,2,cue_4,804.08,3,0,0,0,0,1,0.700000000000046,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,2,2,cue_4,805.08,4,0,0,0,0,0,1,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,2,2,cue_4,806.08,5,0,0,0,0,1,0.82000000000005,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,9,3,cue_4,905.28,1,1,0.259999999999991,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,9,3,cue_4,906.28,2,0,0,0,0,1,0.339999999999918,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,9,3,cue_4,907.28,3,0,0,0,0,0,1,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,9,3,cue_4,908.28,4,0,0,0,0,0,0.460000000000036,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,9,3,cue_4,909.28,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,10,4,cue_4,1010,1,1,0.240000000000009,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,10,4,cue_4,1011,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,10,4,cue_4,1012,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,10,4,cue_4,1013,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,10,4,cue_4,1014,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,11,5,cue_4,1019.36,1,1,0.0599999999999454,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,11,5,cue_4,1020.36,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,11,5,cue_4,1021.36,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,11,5,cue_4,1022.36,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,11,5,cue_4,1023.36,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,3,6,cue_4,1083.18,1,1,0.279999999999973,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,3,6,cue_4,1084.18,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,3,6,cue_4,1085.18,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,3,6,cue_4,1086.18,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,3,6,cue_4,1087.18,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,12,7,cue_4,1116.62,1,2,0.960000000000036,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,12,7,cue_4,1117.62,2,2,0.7800000000002,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,12,7,cue_4,1118.62,3,0,0.460000000000036,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,12,7,cue_4,1119.62,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,12,7,cue_4,1120.62,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,4,8,cue_4,1270.96,1,1,0.3599999999999,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,4,8,cue_4,1271.96,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,4,8,cue_4,1272.96,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,4,8,cue_4,1273.96,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,4,8,cue_4,1274.96,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,5,1,cue_5,821.82,1,0,0,1,0.459999999999923,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,5,1,cue_5,822.82,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate
