folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,Pavlovian_cbx,DevaluedOutcome1,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome,Test_Period
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,15,840,900,2,0.259999999999991,0,0,4,2.0200000000001,0,0,0,0,1,2.79999999999995,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,16,900,960,0,0,1,0.360000000000014,6,5.82000000000016,0,0,1,5,0,2.20000000000005,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,17,960,1020,3,1,0,0,4,2.84000000000003,0,0,0,0,3,15,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,18,1020,1080,7,1.43999999999983,0,0,0,0,0,0,0,0,4,20,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,19,1080,1140,3,3.96000000000026,4,1.03999999999996,2,1.46000000000004,0,0,2,10,1,5,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,20,1140,1200,0,0,7,5.60000000000014,4,1.18000000000006,0,0,4,20,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,21,1200,1260,0,0,9,2.06000000000017,0,0,0,0,2,10,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,1,0,60,0,0,0,0,1,0.42,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,2,60,120,0,0,0,0,1,0.900000000000006,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,3,120,180,0,0,0,0,1,0.0799999999999841,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,10,540,600,0,0,0,0,3,0.960000000000036,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,11,600,660,0,0,0,0,1,0.0400000000000773,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,16,900,960,0,0,0,0,1,0.139999999999986,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,17,960,1020,1,0.280000000000086,0,0,1,1.05999999999995,0,0,0,0,1,5,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,18,1020,1080,0,0,0,0,1,0.1400000000001,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat20.csv,20____,55,10,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Banana,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,1,0,60,0,0,4,1.58,1,0.199999999999999,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,2,60,120,0,0,6,6.98,1,1.09999999999999,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,4,180,240,0,0,1,4.12,1,0.259999999999991,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,5,240,300,0,0,1,0.199999999999989,1,0.120000000000005,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,6,300,360,0,0,0,0,4,7.16000000000003,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,7,360,420,0,0,0,0,1,0.740000000000009,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,8,420,480,0,0,0,0,1,0.680000000000007,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,9,480,540,0,0,0,0,2,2.96000000000004,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,11,600,660,0,0,0,0,4,8.60000000000002,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,12,660,720,0,0,0,0,3,1.24000000000001,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,19,1080,1140,1,0.180000000000064,0,0,1,0.1400000000001,0,0,0,0,1,5,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,20,1140,1200,8,3.75999999999999,0,0,6,4.32000000000039,0,0,0,0,5,22.48,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,21,1200,1260,6,1.6400000000001,0,0,0,0,0,0,0,0,3,17.52,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat22.csv,22____,55,12,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Banana,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,1,0,60,8,1.04000000000001,2,2.32,1,1.22,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,2,60,120,0,0,4,3.76000000000001,4,1.46000000000001,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,3,120,180,5,0.460000000000008,2,3.09999999999999,2,1.34,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,6,300,360,3,1.53999999999996,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,7,360,420,2,0.259999999999934,1,0.859999999999957,1,5.10000000000002,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,13,720,780,0,0,1,0.360000000000014,1,0.17999999999995,0,0,1,0.360000000000014,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,14,780,840,0,0,4,4.30000000000007,2,1.18000000000006,0,0,3,19.64,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat24.csv,24____,55,9,1,C,Marios,251,22,1260,1320,0,0,2,1.46000000000004,1,0.240000000000009,0,0,2,10,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,1,0,60,0,0,1,1.8,2,1.16,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,3,120,180,0,0,5,9.38000000000002,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,4,180,240,0,0,0,0.0800000000000125,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,5,240,300,0,0,0,0,1,3.95999999999998,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,9,480,540,0,0,2,2.86000000000001,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,10,540,600,0,0,2,3.46000000000004,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
