Period,Time,UniqueID,DA,drug,Subj
Post,5.5,SAL_M01059148,-0.025361008,SAL,M01059148
Post,5.5,SAL_M1059151,1.120436612,SAL,M1059151
Post,5.5,SAL_M1059153,0.082429136,SAL,M1059153
Post,5.5,LY_M01007386,1.424800472,LY,M01007386
Post,5.5,LY_M01007391,0.46565072,LY,M01007391
Post,5.5,LY_M01043738,0.093248531,LY,M01043738
Post,5.5,LY_M01043742,0.504339017,LY,M01043742
Post,5.5,LY_M01059147,0.326073209,LY,M01059147
Post,5.5,LY_M1059152,0.332937294,LY,M1059152
Post,5.6,SAL_M01007385,-0.086572783,SAL,M01007385
Post,5.6,SAL_M01043741,1.734317475,SAL,M01043741
Post,5.6,SAL_M01043743,1.150083153,SAL,M01043743
Post,5.6,SAL_M01059148,0.042525936,SAL,M01059148
Post,5.6,SAL_M1059151,0.984318656,SAL,M1059151
Post,5.6,SAL_M1059153,0.13847113,SAL,M1059153
Post,5.6,LY_M01007386,1.503223936,LY,M01007386
Post,5.6,LY_M01007391,0.563905347,LY,M01007391
Post,5.6,LY_M01043738,0.326363494,LY,M01043738
Post,5.6,LY_M01043742,0.356661564,LY,M01043742
Post,5.6,LY_M01059147,0.288156328,LY,M01059147
Post,5.6,LY_M1059152,0.276247756,LY,M1059152
Post,5.699999999999999,SAL_M01007385,-0.012165353,SAL,M01007385
Post,5.699999999999999,SAL_M01043741,1.615606453,SAL,M01043741
Post,5.699999999999999,SAL_M01043743,1.15091462,SAL,M01043743
Post,5.699999999999999,SAL_M01059148,0.215532769,SAL,M01059148
Post,5.699999999999999,SAL_M1059151,1.167765228,SAL,M1059151
Post,5.699999999999999,SAL_M1059153,0.151865335,SAL,M1059153
Post,5.699999999999999,LY_M01007386,1.640287282,LY,M01007386
Post,5.699999999999999,LY_M01007391,0.557592869,LY,M01007391
Post,5.699999999999999,LY_M01043738,0.317116058,LY,M01043738
Post,5.699999999999999,LY_M01043742,-0.053477645,LY,M01043742
Post,5.699999999999999,LY_M01059147,0.278927347,LY,M01059147
Post,5.699999999999999,LY_M1059152,0.239980612,LY,M1059152
Post,5.800000000000001,SAL_M01007385,-0.140170694,SAL,M01007385
Post,5.800000000000001,SAL_M01043741,1.761454496,SAL,M01043741
Post,5.800000000000001,SAL_M01043743,1.1471748,SAL,M01043743
Post,5.800000000000001,SAL_M01059148,0.204775893,SAL,M01059148
Post,5.800000000000001,SAL_M1059151,0.513219339,SAL,M1059151
Post,5.800000000000001,SAL_M1059153,0.168534824,SAL,M1059153
Post,5.800000000000001,LY_M01007386,1.644216829,LY,M01007386
Post,5.800000000000001,LY_M01007391,0.574038518,LY,M01007391
Post,5.800000000000001,LY_M01043738,0.370111625,LY,M01043738
Post,5.800000000000001,LY_M01043742,-0.202428877,LY,M01043742
Post,5.800000000000001,LY_M01059147,0.404488667,LY,M01059147
Post,5.800000000000001,LY_M1059152,0.07071373,LY,M1059152
Post,5.9,SAL_M01007385,-0.139584962,SAL,M01007385
Post,5.9,SAL_M01043741,2.031207935,SAL,M01043741
Post,5.9,SAL_M01043743,1.359200718,SAL,M01043743
Post,5.9,SAL_M01059148,0.032175314000000003,SAL,M01059148
Post,5.9,SAL_M1059151,1.046517322,SAL,M1059151
Post,5.9,SAL_M1059153,0.165148588,SAL,M1059153
Post,5.9,LY_M01007386,1.976292517,LY,M01007386
Post,5.9,LY_M01007391,0.291576307,LY,M01007391
Post,5.9,LY_M01043738,0.382943224,LY,M01043738
Post,5.9,LY_M01043742,-0.22337744,LY,M01043742
Post,5.9,LY_M01059147,0.374334891,LY,M01059147
Post,5.9,LY_M1059152,0.003277992,LY,M1059152
Post,6,SAL_M01007385,-0.174913698,SAL,M01007385
Post,6,SAL_M01043741,1.679746617,SAL,M01043741
Post,6,SAL_M01043743,1.34733822,SAL,M01043743
Post,6,SAL_M01059148,-0.096685456,SAL,M01059148
Post,6,SAL_M1059151,0.911195379,SAL,M1059151
Post,6,SAL_M1059153,0.051390392,SAL,M1059153
Post,6,LY_M01007386,1.428936084,LY,M01007386
Post,6,LY_M01007391,0.019068126,LY,M01007391
Post,6,LY_M01043738,0.424462392,LY,M01043738
Post,6,LY_M01043742,-0.048662938,LY,M01043742
Post,6,LY_M01059147,0.33485341,LY,M01059147
Post,6,LY_M1059152,-0.033728337,LY,M1059152
Post,6.1,SAL_M01007385,-0.122018414,SAL,M01007385
Post,6.1,SAL_M01043741,1.700272343,SAL,M01043741
Post,6.1,SAL_M01043743,1.287184386,SAL,M01043743
Post,6.1,SAL_M01059148,-0.098137934,SAL,M01059148
Post,6.1,SAL_M1059151,0.33571347,SAL,M1059151
Post,6.1,SAL_M1059153,-0.101388393,SAL,M1059153
Post,6.1,LY_M01007386,1.034576196,LY,M01007386
Post,6.1,LY_M01007391,0.042030947,LY,M01007391
Post,6.1,LY_M01043738,0.420680356,LY,M01043738
Post,6.1,LY_M01043742,0.130272898,LY,M01043742
Post,6.1,LY_M01059147,0.154754868,LY,M01059147
Post,6.1,LY_M1059152,0.102066279,LY,M1059152
Post,6.199999999999999,SAL_M01007385,-0.089873331,SAL,M01007385
Post,6.199999999999999,SAL_M01043741,1.926342062,SAL,M01043741
Post,6.199999999999999,SAL_M01043743,1.240416163,SAL,M01043743
Post,6.199999999999999,SAL_M01059148,-0.031759351,SAL,M01059148
Post,6.199999999999999,SAL_M1059151,0.356200156,SAL,M1059151
Post,6.199999999999999,SAL_M1059153,0.031702467,SAL,M1059153
Post,6.199999999999999,LY_M01007386,0.60177259,LY,M01007386
Post,6.199999999999999,LY_M01007391,0.063913739,LY,M01007391
Post,6.199999999999999,LY_M01043738,0.372126699,LY,M01043738
Post,6.199999999999999,LY_M01043742,-0.02128425,LY,M01043742
Post,6.199999999999999,LY_M01059147,0.185087454,LY,M01059147
Post,6.199999999999999,LY_M1059152,0.202205322,LY,M1059152
Post,6.300000000000001,SAL_M01007385,-0.087811538,SAL,M01007385
Post,6.300000000000001,SAL_M01043741,1.644452269,SAL,M01043741
Post,6.300000000000001,SAL_M01043743,1.31780061,SAL,M01043743
Post,6.300000000000001,SAL_M01059148,-0.020749779,SAL,M01059148
Post,6.300000000000001,SAL_M1059151,-0.075405625,SAL,M1059151
Post,6.300000000000001,SAL_M1059153,0.063418358,SAL,M1059153
Post,6.300000000000001,LY_M01007386,1.468613692,LY,M01007386
Post,6.300000000000001,LY_M01007391,0.039493064,LY,M01007391
Post,6.300000000000001,LY_M01043738,0.192346978,LY,M01043738
Post,6.300000000000001,LY_M01043742,0.015793977,LY,M01043742
Post,6.300000000000001,LY_M01059147,0.32053566,LY,M01059147
Post,6.300000000000001,LY_M1059152,0.207600209,LY,M1059152
Post,6.4,SAL_M01007385,-0.090188805,SAL,M01007385
Post,6.4,SAL_M01043741,1.922275474,SAL,M01043741
Post,6.4,SAL_M01043743,1.306485591,SAL,M01043743
Post,6.4,SAL_M01059148,-0.101943419,SAL,M01059148
Post,6.4,SAL_M1059151,0.407747027,SAL,M1059151
Post,6.4,SAL_M1059153,-0.09097413,SAL,M1059153
Post,6.4,LY_M01007386,0.938148984,LY,M01007386
Post,6.4,LY_M01007391,0.173328985,LY,M01007391
Post,6.4,LY_M01043738,0.134175266,LY,M01043738
Post,6.4,LY_M01043742,0.043458513,LY,M01043742
Post,6.4,LY_M01059147,0.416820909,LY,M01059147
Post,6.4,LY_M1059152,0.288227285,LY,M1059152
Post,6.5,SAL_M01007385,-0.136238962,SAL,M01007385
Post,6.5,SAL_M01043741,1.773657382,SAL,M01043741
Post,6.5,SAL_M01043743,1.240689787,SAL,M01043743
Post,6.5,SAL_M01059148,-0.252683339,SAL,M01059148
Post,6.5,SAL_M1059151,0.913659866,SAL,M1059151
Post,6.5,SAL_M1059153,-0.098706328,SAL,M1059153
Post,6.5,LY_M01007386,2.006978128,LY,M01007386
Post,6.5,LY_M01007391,0.242732445,LY,M01007391
Post,6.5,LY_M01043738,-0.032930114,LY,M01043738
Post,6.5,LY_M01043742,0.113197615,LY,M01043742
Post,6.5,LY_M01059147,0.370823178,LY,M01059147
Post,6.5,LY_M1059152,0.229339596,LY,M1059152
Post,6.6,SAL_M01007385,-0.080219409,SAL,M01007385
Post,6.6,SAL_M01043741,1.436507941,SAL,M01043741
Post,6.6,SAL_M01043743,1.303538061,SAL,M01043743
Post,6.6,SAL_M01059148,-0.213943991,SAL,M01059148
Post,6.6,SAL_M1059151,1.13304169,SAL,M1059151
Post,6.6,SAL_M1059153,-0.099859325,SAL,M1059153
Post,6.6,LY_M01007386,1.308153043,LY,M01007386
Post,6.6,LY_M01007391,0.263765537,LY,M01007391
Post,6.6,LY_M01043738,0.118215991,LY,M01043738
Post,6.6,LY_M01043742,0.314547415,LY,M01043742
Post,6.6,LY_M01059147,0.26085549,LY,M01059147
Post,6.6,LY_M1059152,0.193458108,LY,M1059152
Post,6.699999999999999,SAL_M01007385,0.028131196,SAL,M01007385
Post,6.699999999999999,SAL_M01043741,1.988560255,SAL,M01043741
Post,6.699999999999999,SAL_M01043743,1.275483088,SAL,M01043743
Post,6.699999999999999,SAL_M01059148,-0.168722321,SAL,M01059148
Post,6.699999999999999,SAL_M1059151,-0.624495632,SAL,M1059151
Post,6.699999999999999,SAL_M1059153,-0.168473266,SAL,M1059153
Post,6.699999999999999,LY_M01007386,1.84129062,LY,M01007386
Post,6.699999999999999,LY_M01007391,0.310336064,LY,M01007391
Post,6.699999999999999,LY_M01043738,0.217240399,LY,M01043738
Post,6.699999999999999,LY_M01043742,0.269049333,LY,M01043742
Post,6.699999999999999,LY_M01059147,0.023120632,LY,M01059147
Post,6.699999999999999,LY_M1059152,-0.049441137,LY,M1059152
Post,6.800000000000001,SAL_M01007385,-0.032898167,SAL,M01007385
Post,6.800000000000001,SAL_M01043741,1.689307766,SAL,M01043741
Post,6.800000000000001,SAL_M01043743,1.203880364,SAL,M01043743
Post,6.800000000000001,SAL_M01059148,-0.15122161,SAL,M01059148
Post,6.800000000000001,SAL_M1059151,0.369044571,SAL,M1059151
Post,6.800000000000001,SAL_M1059153,-0.185105534,SAL,M1059153
Post,6.800000000000001,LY_M01007386,0.987451379,LY,M01007386
Post,6.800000000000001,LY_M01007391,0.278755412,LY,M01007391
Post,6.800000000000001,LY_M01043738,0.259224339,LY,M01043738
Post,6.800000000000001,LY_M01043742,0.126763642,LY,M01043742
Post,6.800000000000001,LY_M01059147,0.001694445,LY,M01059147
Post,6.800000000000001,LY_M1059152,-0.145440513,LY,M1059152
Post,6.9,SAL_M01007385,0.014270969,SAL,M01007385
Post,6.9,SAL_M01043741,1.701972456,SAL,M01043741
Post,6.9,SAL_M01043743,1.288997905,SAL,M01043743
Post,6.9,SAL_M01059148,-0.271464974,SAL,M01059148
Post,6.9,SAL_M1059151,1.031399282,SAL,M1059151
Post,6.9,SAL_M1059153,0.05077971,SAL,M1059153
Post,6.9,LY_M01007386,1.647477429,LY,M01007386
Post,6.9,LY_M01007391,0.232935319,LY,M01007391
Post,6.9,LY_M01043738,0.296395661,LY,M01043738
Post,6.9,LY_M01043742,0.143524747,LY,M01043742
Post,6.9,LY_M01059147,0.058664973,LY,M01059147
Post,6.9,LY_M1059152,-0.35837091,LY,M1059152
Post,7,SAL_M01007385,-0.022900222,SAL,M01007385
Post,7,SAL_M01043741,1.856195131,SAL,M01043741
Post,7,SAL_M01043743,1.263657123,SAL,M01043743
Post,7,SAL_M01059148,-0.453205778,SAL,M01059148
Post,7,SAL_M1059151,0.413276904,SAL,M1059151
Post,7,SAL_M1059153,1.0078e-4,SAL,M1059153
Post,7,LY_M01007386,0.866955506,LY,M01007386
Post,7,LY_M01007391,0.24675862,LY,M01007391
Post,7,LY_M01043738,0.257884207,LY,M01043738
Post,7,LY_M01043742,0.311216757,LY,M01043742
Post,7,LY_M01059147,0.050351532,LY,M01059147
Post,7,LY_M1059152,-0.287397094,LY,M1059152
Post,7.1,SAL_M01007385,-0.117898182,SAL,M01007385
Post,7.1,SAL_M01043741,1.288068835,SAL,M01043741
Post,7.1,SAL_M01043743,1.273099326,SAL,M01043743
Post,7.1,SAL_M01059148,-0.395796181,SAL,M01059148
Post,7.1,SAL_M1059151,0.001608337,SAL,M1059151
Post,7.1,SAL_M1059153,0.090437567,SAL,M1059153
Post,7.1,LY_M01007386,0.630469093,LY,M01007386
Post,7.1,LY_M01007391,0.294213053,LY,M01007391
Post,7.1,LY_M01043738,0.307944704,LY,M01043738
Post,7.1,LY_M01043742,0.328369171,LY,M01043742
Post,7.1,LY_M01059147,0.128037249,LY,M01059147
Post,7.1,LY_M1059152,-0.150052118,LY,M1059152
Post,7.199999999999999,SAL_M01007385,-0.122167477,SAL,M01007385
Post,7.199999999999999,SAL_M01043741,1.506585314,SAL,M01043741
Post,7.199999999999999,SAL_M01043743,1.112189769,SAL,M01043743
Post,7.199999999999999,SAL_M01059148,-0.396481701,SAL,M01059148
Post,7.199999999999999,SAL_M1059151,1.308210368,SAL,M1059151
Post,7.199999999999999,SAL_M1059153,-0.090364271,SAL,M1059153
Post,7.199999999999999,LY_M01007386,0.930986348,LY,M01007386
Post,7.199999999999999,LY_M01007391,0.374192436,LY,M01007391
Post,7.199999999999999,LY_M01043738,0.320163098,LY,M01043738
Post,7.199999999999999,LY_M01043742,0.219841714,LY,M01043742
Post,7.199999999999999,LY_M01059147,0.114970332,LY,M01059147
Post,7.199999999999999,LY_M1059152,-0.139145706,LY,M1059152
Post,7.300000000000001,SAL_M01007385,-0.042455909,SAL,M01007385
Post,7.300000000000001,SAL_M01043741,0.925681925,SAL,M01043741
Post,7.300000000000001,SAL_M01043743,1.030176057,SAL,M01043743
Post,7.300000000000001,SAL_M01059148,-0.384643574,SAL,M01059148
Post,7.300000000000001,SAL_M1059151,1.122700634,SAL,M1059151
Post,7.300000000000001,SAL_M1059153,-0.236420475,SAL,M1059153
Post,7.300000000000001,LY_M01007386,1.105777628,LY,M01007386
Post,7.300000000000001,LY_M01007391,0.28406919,LY,M01007391
Post,7.300000000000001,LY_M01043738,0.27478185,LY,M01043738
Post,7.300000000000001,LY_M01043742,0.24455772,LY,M01043742
Post,7.300000000000001,LY_M01059147,0.081635583,LY,M01059147
Post,7.300000000000001,LY_M1059152,-0.061042543,LY,M1059152
Post,7.4,SAL_M01007385,-0.092483353,SAL,M01007385
Post,7.4,SAL_M01043741,0.954605214,SAL,M01043741
Post,7.4,SAL_M01043743,0.967549507,SAL,M01043743
Post,7.4,SAL_M01059148,-0.284450384,SAL,M01059148
Post,7.4,SAL_M1059151,0.512213102,SAL,M1059151
Post,7.4,SAL_M1059153,-0.134131325,SAL,M1059153
Post,7.4,LY_M01007386,1.003930478,LY,M01007386
Post,7.4,LY_M01007391,0.252117322,LY,M01007391
Post,7.4,LY_M01043738,0.247349621,LY,M01043738
Post,7.4,LY_M01043742,0.63108604,LY,M01043742
Post,7.4,LY_M01059147,0.166265097,LY,M01059147
Post,7.4,LY_M1059152,-0.036474352,LY,M1059152
Post,7.5,SAL_M01007385,-0.116681786,SAL,M01007385
Post,7.5,SAL_M01043741,0.954066804,SAL,M01043741
Post,7.5,SAL_M01043743,0.969339218,SAL,M01043743
Post,7.5,SAL_M01059148,-0.313933656,SAL,M01059148
Post,7.5,SAL_M1059151,0.959671661,SAL,M1059151
Post,7.5,SAL_M1059153,-0.137950336,SAL,M1059153
Post,7.5,LY_M01007386,0.849881399,LY,M01007386
Post,7.5,LY_M01007391,0.096731773,LY,M01007391
Post,7.5,LY_M01043738,0.288393073,LY,M01043738
Post,7.5,LY_M01043742,0.763794411,LY,M01043742
Post,7.5,LY_M01059147,0.137940266,LY,M01059147
Post,7.5,LY_M1059152,-0.096798436,LY,M1059152
Post,7.6,SAL_M01007385,-0.083097266,SAL,M01007385
Post,7.6,SAL_M01043741,1.435782511,SAL,M01043741
Post,7.6,SAL_M01043743,1.032083233,SAL,M01043743
Post,7.6,SAL_M01059148,-0.289547847,SAL,M01059148
Post,7.6,SAL_M1059151,-0.587731533,SAL,M1059151
Post,7.6,SAL_M1059153,-0.131478824,SAL,M1059153
Post,7.6,LY_M01007386,0.780381101,LY,M01007386
Post,7.6,LY_M01007391,0.195366443,LY,M01007391
Post,7.6,LY_M01043738,0.114471955,LY,M01043738
Post,7.6,LY_M01043742,0.560069976,LY,M01043742
Post,7.6,LY_M01059147,0.007942685,LY,M01059147
Post,7.6,LY_M1059152,-0.072068667,LY,M1059152
Post,7.699999999999999,SAL_M01007385,-0.11507604,SAL,M01007385
Post,7.699999999999999,SAL_M01043741,1.635331055,SAL,M01043741
Post,7.699999999999999,SAL_M01043743,1.112345264,SAL,M01043743
Post,7.699999999999999,SAL_M01059148,-0.328073572,SAL,M01059148
Post,7.699999999999999,SAL_M1059151,0.072300395,SAL,M1059151
Post,7.699999999999999,SAL_M1059153,-0.104672144,SAL,M1059153
Post,7.699999999999999,LY_M01007386,1.264619538,LY,M01007386
Post,7.699999999999999,LY_M01007391,0.203135306,LY,M01007391
Post,7.699999999999999,LY_M01043738,0.115364692,LY,M01043738
Post,7.699999999999999,LY_M01043742,0.405898211,LY,M01043742
Post,7.699999999999999,LY_M01059147,0.121660526,LY,M01059147
Post,7.699999999999999,LY_M1059152,0.051913743,LY,M1059152
Post,7.800000000000001,SAL_M01007385,-0.138640874,SAL,M01007385
Post,7.800000000000001,SAL_M01043741,1.31269576,SAL,M01043741
Post,7.800000000000001,SAL_M01043743,1.062280322,SAL,M01043743
Post,7.800000000000001,SAL_M01059148,-0.495219628,SAL,M01059148
Post,7.800000000000001,SAL_M1059151,-0.251164746,SAL,M1059151
Post,7.800000000000001,SAL_M1059153,-0.180949833,SAL,M1059153
Post,7.800000000000001,LY_M01007386,0.869063942,LY,M01007386
Post,7.800000000000001,LY_M01007391,0.211142855,LY,M01007391
Post,7.800000000000001,LY_M01043738,0.153035767,LY,M01043738
Post,7.800000000000001,LY_M01043742,0.659019991,LY,M01043742
Post,7.800000000000001,LY_M01059147,0.15390752,LY,M01059147
Post,7.800000000000001,LY_M1059152,0.161086033,LY,M1059152
Post,7.9,SAL_M01007385,-0.172084401,SAL,M01007385
Post,7.9,SAL_M01043741,1.466973719,SAL,M01043741
Post,7.9,SAL_M01043743,1.221887406,SAL,M01043743
Post,7.9,SAL_M01059148,-0.517118414,SAL,M01059148
Post,7.9,SAL_M1059151,0.112462962,SAL,M1059151
Post,7.9,SAL_M1059153,-0.153834331,SAL,M1059153
Post,7.9,LY_M01007386,1.624336802,LY,M01007386
Post,7.9,LY_M01007391,0.323293468,LY,M01007391
Post,7.9,LY_M01043738,0.175978062,LY,M01043738
Post,7.9,LY_M01043742,0.733472301,LY,M01043742
Post,7.9,LY_M01059147,0.159386613,LY,M01059147
Post,7.9,LY_M1059152,0.165620442,LY,M1059152
Post,8,SAL_M01007385,-0.145311296,SAL,M01007385
Post,8,SAL_M01043741,1.260000852,SAL,M01043741
Post,8,SAL_M01043743,1.16225859,SAL,M01043743
Post,8,SAL_M01059148,-0.53137266,SAL,M01059148
Post,8,SAL_M1059151,-0.558177291,SAL,M1059151
Post,8,SAL_M1059153,-0.102707236,SAL,M1059153
Post,8,LY_M01007386,1.066690402,LY,M01007386
Post,8,LY_M01007391,0.321369373,LY,M01007391
Post,8,LY_M01043738,0.116883432,LY,M01043738
Post,8,LY_M01043742,0.708640618,LY,M01043742
Post,8,LY_M01059147,0.334836013,LY,M01059147
Post,8,LY_M1059152,0.191843744,LY,M1059152
Post,8.1,SAL_M01007385,-0.09202635,SAL,M01007385
Post,8.1,SAL_M01043741,1.105026767,SAL,M01043741
Post,8.1,SAL_M01043743,1.152607277,SAL,M01043743
Post,8.1,SAL_M01059148,-0.523586021,SAL,M01059148
Post,8.1,SAL_M1059151,0.68486181,SAL,M1059151
Post,8.1,SAL_M1059153,-0.0837305,SAL,M1059153
Post,8.1,LY_M01007386,1.004823547,LY,M01007386
Post,8.1,LY_M01007391,0.360204477,LY,M01007391
Post,8.1,LY_M01043738,0.103283698,LY,M01043738
Post,8.1,LY_M01043742,0.487645188,LY,M01043742
Post,8.1,LY_M01059147,0.406221739,LY,M01059147
Post,8.1,LY_M1059152,0.165096055,LY,M1059152
Post,8.2,SAL_M01007385,-0.008281666,SAL,M01007385
Post,8.2,SAL_M01043741,1.24662323,SAL,M01043741
Post,8.2,SAL_M01043743,1.055475911,SAL,M01043743
Post,8.2,SAL_M01059148,-0.504816874,SAL,M01059148
Post,8.2,SAL_M1059151,2.135231161,SAL,M1059151
Post,8.2,SAL_M1059153,-0.181386253,SAL,M1059153
Post,8.2,LY_M01007386,1.173813096,LY,M01007386
Post,8.2,LY_M01007391,0.268686838,LY,M01007391
Post,8.2,LY_M01043738,0.153029694,LY,M01043738
Post,8.2,LY_M01043742,0.403479008,LY,M01043742
Post,8.2,LY_M01059147,0.37861334,LY,M01059147
Post,8.2,LY_M1059152,0.17811158,LY,M1059152
Post,8.3,SAL_M01007385,0.013475067,SAL,M01007385
Post,8.3,SAL_M01043741,1.33912024,SAL,M01043741
Post,8.3,SAL_M01043743,1.022377364,SAL,M01043743
Post,8.3,SAL_M01059148,-0.657220373,SAL,M01059148
Post,8.3,SAL_M1059151,-0.439998343,SAL,M1059151
Post,8.3,SAL_M1059153,-0.237573721,SAL,M1059153
Post,8.3,LY_M01007386,1.422264219,LY,M01007386
Post,8.3,LY_M01007391,0.11162354,LY,M01007391
Post,8.3,LY_M01043738,0.230688528,LY,M01043738
Post,8.3,LY_M01043742,0.419593892,LY,M01043742
Post,8.3,LY_M01059147,0.338339906,LY,M01059147
Post,8.3,LY_M1059152,0.165031344,LY,M1059152
Post,8.4,SAL_M01007385,-0.080656309,SAL,M01007385
Post,8.4,SAL_M01043741,1.496806564,SAL,M01043741
Post,8.4,SAL_M01043743,1.115179361,SAL,M01043743
Post,8.4,SAL_M01059148,-0.624392646,SAL,M01059148
Post,8.4,SAL_M1059151,0.237674926,SAL,M1059151
Post,8.4,SAL_M1059153,-0.25372824,SAL,M1059153
Post,8.4,LY_M01007386,0.949915611,LY,M01007386
Post,8.4,LY_M01007391,0.02162465,LY,M01007391
Post,8.4,LY_M01043738,0.213827862,LY,M01043738
Post,8.4,LY_M01043742,0.196307206,LY,M01043742
Post,8.4,LY_M01059147,0.085375152,LY,M01059147
Post,8.4,LY_M1059152,0.106090453,LY,M1059152
Post,8.5,SAL_M01007385,-0.103716622,SAL,M01007385
Post,8.5,SAL_M01043741,1.504607298,SAL,M01043741
Post,8.5,SAL_M01043743,0.88903896,SAL,M01043743
Post,8.5,SAL_M01059148,-0.613492685,SAL,M01059148
Post,8.5,SAL_M1059151,-0.347804341,SAL,M1059151
Post,8.5,SAL_M1059153,-0.391130916,SAL,M1059153
Post,8.5,LY_M01007386,1.345062662,LY,M01007386
Post,8.5,LY_M01007391,0.248905946,LY,M01007391
Post,8.5,LY_M01043738,0.18297053,LY,M01043738
Post,8.5,LY_M01043742,0.069218238,LY,M01043742
Post,8.5,LY_M01059147,-0.029011776,LY,M01059147
Post,8.5,LY_M1059152,-0.127808919,LY,M1059152
Post,8.6,SAL_M01007385,-0.051605929,SAL,M01007385
Post,8.6,SAL_M01043741,1.578292551,SAL,M01043741
Post,8.6,SAL_M01043743,1.019663376,SAL,M01043743
Post,8.6,SAL_M01059148,-0.645689132,SAL,M01059148
Post,8.6,SAL_M1059151,1.24414437,SAL,M1059151
Post,8.6,SAL_M1059153,-0.335879153,SAL,M1059153
Post,8.6,LY_M01007386,1.912489727,LY,M01007386
Post,8.6,LY_M01007391,0.366990547,LY,M01007391
Post,8.6,LY_M01043738,0.213502669,LY,M01043738
Post,8.6,LY_M01043742,0.258078907,LY,M01043742
Post,8.6,LY_M01059147,-0.104333933,LY,M01059147
Post,8.6,LY_M1059152,-0.38182992,LY,M1059152
Post,8.7,SAL_M01007385,-0.05773497,SAL,M01007385
Post,8.7,SAL_M01043741,0.941180275,SAL,M01043741
Post,8.7,SAL_M01043743,1.112170544,SAL,M01043743
Post,8.7,SAL_M01059148,-0.646809421,SAL,M01059148
Post,8.7,SAL_M1059151,0.663924457,SAL,M1059151
Post,8.7,SAL_M1059153,-0.292129099,SAL,M1059153
Post,8.7,LY_M01007386,1.38844341,LY,M01007386
Post,8.7,LY_M01007391,0.301287495,LY,M01007391
Post,8.7,LY_M01043738,0.230540721,LY,M01043738
Post,8.7,LY_M01043742,0.099279345,LY,M01043742
Post,8.7,LY_M01059147,-0.008694058,LY,M01059147
Post,8.7,LY_M1059152,-0.356513197,LY,M1059152
Post,8.8,SAL_M01007385,-0.003446677,SAL,M01007385
Post,8.8,SAL_M01043741,0.764461938,SAL,M01043741
Post,8.8,SAL_M01043743,1.183840209,SAL,M01043743
Post,8.8,SAL_M01059148,-0.646361617,SAL,M01059148
Post,8.8,SAL_M1059151,1.103092542,SAL,M1059151
Post,8.8,SAL_M1059153,-0.2984416,SAL,M1059153
Post,8.8,LY_M01007386,1.146769553,LY,M01007386
Post,8.8,LY_M01007391,0.294111906,LY,M01007391
Post,8.8,LY_M01043738,0.334862323,LY,M01043738
Post,8.8,LY_M01043742,0.070246053,LY,M01043742
Post,8.8,LY_M01059147,0.045629364,LY,M01059147
Post,8.8,LY_M1059152,-0.243916156,LY,M1059152
Post,8.9,SAL_M01007385,-0.018968808,SAL,M01007385
Post,8.9,SAL_M01043741,1.453225007,SAL,M01043741
Post,8.9,SAL_M01043743,1.257713514,SAL,M01043743
Post,8.9,SAL_M01059148,-0.552752636,SAL,M01059148
Post,8.9,SAL_M1059151,0.542060928,SAL,M1059151
Post,8.9,SAL_M1059153,-0.352572362,SAL,M1059153
Post,8.9,LY_M01007386,0.765063054,LY,M01007386
