day,session,room,Subj,Feeding,Amph,bin5mins,activity,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins
2,2,53,68,Ad Lib,2.5,8,2202.316311,4,3,2,2,1
2,2,53,68,Ad Lib,2.5,9,2173.297825,5,3,3,2,1
2,2,53,68,Ad Lib,2.5,10,2348.143216,5,4,3,2,1
2,2,53,68,Ad Lib,2.5,11,2090.230521,6,4,3,2,1
2,2,53,68,Ad Lib,2.5,12,1939.856077,6,4,3,2,1
2,2,53,68,Ad Lib,2.5,13,1956.233907,7,5,4,3,2
2,2,53,68,Ad Lib,2.5,14,1799.579315,7,5,4,3,2
2,2,53,68,Ad Lib,2.5,15,1965.667401,8,5,4,3,2
2,2,53,68,Ad Lib,2.5,16,1929.331999,8,6,4,3,2
2,2,53,68,Ad Lib,2.5,17,1634.215986,9,6,5,3,2
2,2,53,68,Ad Lib,2.5,18,1437.697269,9,6,5,3,2
2,2,53,68,Ad Lib,2.5,19,1235.152154,10,7,5,4,2
2,2,53,68,Ad Lib,2.5,20,1029.923274,10,7,5,4,2
2,2,53,68,Ad Lib,2.5,21,1096.970325,11,7,6,4,2
2,2,53,68,Ad Lib,2.5,22,876.341031,11,8,6,4,2
2,2,53,68,Ad Lib,2.5,23,629.280139,12,8,6,4,2
2,2,53,68,Ad Lib,2.5,24,581.449821,12,8,6,4,2
2,2,53,69,Ad Lib,2.5,-11,1445.673382,-5,-3,-2,-1,-0
2,2,53,69,Ad Lib,2.5,-10,1065.256207,-5,-3,-2,-1,-0
2,2,53,69,Ad Lib,2.5,-9,1013.815112,-4,-3,-2,-1,-0
2,2,53,69,Ad Lib,2.5,-8,869.078313,-4,-2,-2,-1,-0
2,2,53,69,Ad Lib,2.5,-7,1022.795914,-3,-2,-1,-1,-0
2,2,53,69,Ad Lib,2.5,-6,615.872512,-3,-2,-1,-1,-0
2,2,53,69,Ad Lib,2.5,-5,917.415906,-2,-1,-1,-0,-0
2,2,53,69,Ad Lib,2.5,-4,416.178832,-2,-1,-1,-0,-0
2,2,53,69,Ad Lib,2.5,-3,966.489283,-1,-1,-0,-0,-0
2,2,53,69,Ad Lib,2.5,-2,762.076469,-1,-0,-0,-0,-0
2,2,53,69,Ad Lib,2.5,-1,488.18198,-0,-0,-0,-0,-0
2,2,53,69,Ad Lib,2.5,0,954.4216,0,0,0,0,0
2,2,53,69,Ad Lib,2.5,1,1168.894258,1,1,1,1,1
2,2,53,69,Ad Lib,2.5,2,781.38701,1,1,1,1,1
2,2,53,69,Ad Lib,2.5,3,801.930157,2,1,1,1,1
2,2,53,69,Ad Lib,2.5,4,939.06594,2,2,1,1,1
2,2,53,69,Ad Lib,2.5,5,1333.987805,3,2,2,1,1
2,2,53,69,Ad Lib,2.5,6,2132.347778,3,2,2,1,1
2,2,53,69,Ad Lib,2.5,7,2123.088172,4,3,2,2,1
2,2,53,69,Ad Lib,2.5,8,2493.330968,4,3,2,2,1
2,2,53,69,Ad Lib,2.5,9,2738.838293,5,3,3,2,1
2,2,53,69,Ad Lib,2.5,10,2680.525898,5,4,3,2,1
2,2,53,69,Ad Lib,2.5,11,2751.898382,6,4,3,2,1
2,2,53,69,Ad Lib,2.5,12,2740.914126,6,4,3,2,1
2,2,53,69,Ad Lib,2.5,13,2649.104785,7,5,4,3,2
2,2,53,69,Ad Lib,2.5,14,2376.649398,7,5,4,3,2
2,2,53,69,Ad Lib,2.5,15,2314.17002,8,5,4,3,2
2,2,53,69,Ad Lib,2.5,16,2291.927015,8,6,4,3,2
2,2,53,69,Ad Lib,2.5,17,2354.575565,9,6,5,3,2
2,2,53,69,Ad Lib,2.5,18,2243.492064,9,6,5,3,2
2,2,53,69,Ad Lib,2.5,19,2167.87087,10,7,5,4,2
2,2,53,69,Ad Lib,2.5,20,2050.379873,10,7,5,4,2
2,2,53,69,Ad Lib,2.5,21,1906.139063,11,7,6,4,2
2,2,53,69,Ad Lib,2.5,22,1753.925793,11,8,6,4,2
2,2,53,69,Ad Lib,2.5,23,1399.901446,12,8,6,4,2
2,2,53,69,Ad Lib,2.5,24,1350.838747,12,8,6,4,2
2,2,53,70,Ad Lib,5,-11,1751.315658,-5,-3,-2,-1,-0
2,2,53,70,Ad Lib,5,-10,1187.539945,-5,-3,-2,-1,-0
2,2,53,70,Ad Lib,5,-9,1046.121116,-4,-3,-2,-1,-0
2,2,53,70,Ad Lib,5,-8,640.626659,-4,-2,-2,-1,-0
2,2,53,70,Ad Lib,5,-7,1121.684708,-3,-2,-1,-1,-0
2,2,53,70,Ad Lib,5,-6,917.508305,-3,-2,-1,-1,-0
2,2,53,70,Ad Lib,5,-5,674.57311,-2,-1,-1,-0,-0
2,2,53,70,Ad Lib,5,-4,803.55548,-2,-1,-1,-0,-0
2,2,53,70,Ad Lib,5,-3,816.951089,-1,-1,-0,-0,-0
2,2,53,70,Ad Lib,5,-2,430.190958,-1,-0,-0,-0,-0
2,2,53,70,Ad Lib,5,-1,281.749655,-0,-0,-0,-0,-0
2,2,53,70,Ad Lib,5,0,199.743559,0,0,0,0,0
2,2,53,70,Ad Lib,5,1,1475.40913,1,1,1,1,1
2,2,53,70,Ad Lib,5,2,1355.81154,1,1,1,1,1
2,2,53,70,Ad Lib,5,3,1882.559896,2,1,1,1,1
2,2,53,70,Ad Lib,5,4,2857.045003,2,2,1,1,1
2,2,53,70,Ad Lib,5,5,3518.838061,3,2,2,1,1
2,2,53,70,Ad Lib,5,6,3328.921217,3,2,2,1,1
2,2,53,70,Ad Lib,5,7,3169.159726,4,3,2,2,1
2,2,53,70,Ad Lib,5,8,3090.214074,4,3,2,2,1
2,2,53,70,Ad Lib,5,9,2350.254365,5,3,3,2,1
2,2,53,70,Ad Lib,5,10,1312.94725,5,4,3,2,1
2,2,53,70,Ad Lib,5,11,844.585988,6,4,3,2,1
2,2,53,70,Ad Lib,5,12,743.949863,6,4,3,2,1
2,2,53,70,Ad Lib,5,13,900.094046,7,5,4,3,2
2,2,53,70,Ad Lib,5,14,1085.243268,7,5,4,3,2
2,2,53,70,Ad Lib,5,15,1135.016125,8,5,4,3,2
2,2,53,70,Ad Lib,5,16,1652.566694,8,6,4,3,2
2,2,53,70,Ad Lib,5,17,1698.312494,9,6,5,3,2
2,2,53,70,Ad Lib,5,18,1901.120204,9,6,5,3,2
2,2,53,70,Ad Lib,5,19,1385.734586,10,7,5,4,2
2,2,53,70,Ad Lib,5,20,1505.364491,10,7,5,4,2
2,2,53,70,Ad Lib,5,21,1486.852729,11,7,6,4,2
2,2,53,70,Ad Lib,5,22,1076.583475,11,8,6,4,2
2,2,53,70,Ad Lib,5,23,1150.218423,12,8,6,4,2
2,2,53,70,Ad Lib,5,24,1175.36086,12,8,6,4,2
2,2,57,24,Food Dep,5,-11,940.222644,-5,-3,-2,-1,-0
2,2,57,24,Food Dep,5,-10,209.209935,-5,-3,-2,-1,-0
2,2,57,24,Food Dep,5,-9,411.019856,-4,-3,-2,-1,-0
2,2,57,24,Food Dep,5,-8,13.133412,-4,-2,-2,-1,-0
2,2,57,24,Food Dep,5,-7,13.774423,-3,-2,-1,-1,-0
2,2,57,24,Food Dep,5,-6,36.575636,-3,-2,-1,-1,-0
2,2,57,24,Food Dep,5,-5,370.454261,-2,-1,-1,-0,-0
2,2,57,24,Food Dep,5,-4,649.833739,-2,-1,-1,-0,-0
2,2,57,24,Food Dep,5,-3,26.097183,-1,-1,-0,-0,-0
2,2,57,24,Food Dep,5,-2,17.727945,-1,-0,-0,-0,-0
2,2,57,24,Food Dep,5,-1,13.941542,-0,-0,-0,-0,-0
2,2,57,24,Food Dep,5,0,157.878785,0,0,0,0,0
2,2,57,24,Food Dep,5,1,210.561632,1,1,1,1,1
2,2,57,24,Food Dep,5,2,794.465716,1,1,1,1,1
2,2,57,24,Food Dep,5,3,783.477552,2,1,1,1,1
2,2,57,24,Food Dep,5,4,921.108415,2,2,1,1,1
2,2,57,24,Food Dep,5,5,2487.582701,3,2,2,1,1
2,2,57,24,Food Dep,5,6,2046.419166,3,2,2,1,1
2,2,57,24,Food Dep,5,7,1181.772983,4,3,2,2,1
2,2,57,24,Food Dep,5,8,958.655926,4,3,2,2,1
2,2,57,24,Food Dep,5,9,599.665117,5,3,3,2,1
2,2,57,24,Food Dep,5,10,486.769533,5,4,3,2,1
2,2,57,24,Food Dep,5,11,366.04117,6,4,3,2,1
2,2,57,24,Food Dep,5,12,438.283297,6,4,3,2,1
2,2,57,24,Food Dep,5,13,424.216479,7,5,4,3,2
2,2,57,24,Food Dep,5,14,359.647401,7,5,4,3,2
2,2,57,24,Food Dep,5,15,514.411313,8,5,4,3,2
2,2,57,24,Food Dep,5,16,534.417217,8,6,4,3,2
2,2,57,24,Food Dep,5,17,611.717148,9,6,5,3,2
2,2,57,24,Food Dep,5,18,659.211385,9,6,5,3,2
2,2,57,24,Food Dep,5,19,671.074033,10,7,5,4,2
2,2,57,24,Food Dep,5,20,589.765619,10,7,5,4,2
2,2,57,24,Food Dep,5,21,360.137856,11,7,6,4,2
2,2,57,24,Food Dep,5,22,596.598598,11,8,6,4,2
2,2,57,24,Food Dep,5,23,978.162612,12,8,6,4,2
2,2,57,24,Food Dep,5,24,1248.109409,12,8,6,4,2
2,2,57,25,Food Dep,5,-11,1038.799001,-5,-3,-2,-1,-0
2,2,57,25,Food Dep,5,-10,402.696987,-5,-3,-2,-1,-0
2,2,57,25,Food Dep,5,-9,600.561648,-4,-3,-2,-1,-0
2,2,57,25,Food Dep,5,-8,187.997406,-4,-2,-2,-1,-0
2,2,57,25,Food Dep,5,-7,326.27382,-3,-2,-1,-1,-0
2,2,57,25,Food Dep,5,-6,155.260833,-3,-2,-1,-1,-0
2,2,57,25,Food Dep,5,-5,68.582739,-2,-1,-1,-0,-0
2,2,57,25,Food Dep,5,-4,218.240025,-2,-1,-1,-0,-0
2,2,57,25,Food Dep,5,-3,221.587947,-1,-1,-0,-0,-0
2,2,57,25,Food Dep,5,-2,505.196059,-1,-0,-0,-0,-0
2,2,57,25,Food Dep,5,-1,44.926489,-0,-0,-0,-0,-0
2,2,57,25,Food Dep,5,0,316.407059,0,0,0,0,0
2,2,57,25,Food Dep,5,1,633.293156,1,1,1,1,1
2,2,57,25,Food Dep,5,2,635.592043,1,1,1,1,1
2,2,57,25,Food Dep,5,3,423.967266,2,1,1,1,1
2,2,57,25,Food Dep,5,4,430.815856,2,2,1,1,1
2,2,57,25,Food Dep,5,5,595.80404,3,2,2,1,1
2,2,57,25,Food Dep,5,6,506.887204,3,2,2,1,1
2,2,57,25,Food Dep,5,7,473.548983,4,3,2,2,1
2,2,57,25,Food Dep,5,8,518.899164,4,3,2,2,1
2,2,57,25,Food Dep,5,9,518.985514,5,3,3,2,1
2,2,57,25,Food Dep,5,10,418.236336,5,4,3,2,1
2,2,57,25,Food Dep,5,11,419.977945,6,4,3,2,1
2,2,57,25,Food Dep,5,12,432.114213,6,4,3,2,1
2,2,57,25,Food Dep,5,13,581.608608,7,5,4,3,2
2,2,57,25,Food Dep,5,14,680.710885,7,5,4,3,2
2,2,57,25,Food Dep,5,15,511.283036,8,5,4,3,2
2,2,57,25,Food Dep,5,16,515.031567,8,6,4,3,2
2,2,57,25,Food Dep,5,17,623.322425,9,6,5,3,2
2,2,57,25,Food Dep,5,18,567.635855,9,6,5,3,2
2,2,57,25,Food Dep,5,19,512.547324,10,7,5,4,2
2,2,57,25,Food Dep,5,20,560.397745,10,7,5,4,2
2,2,57,25,Food Dep,5,21,400.110215,11,7,6,4,2
2,2,57,25,Food Dep,5,22,338.436757,11,8,6,4,2
2,2,57,25,Food Dep,5,23,354.934809,12,8,6,4,2
2,2,57,25,Food Dep,5,24,414.950031,12,8,6,4,2
2,2,57,26,Food Dep,2.5,-11,933.869831,-5,-3,-2,-1,-0
2,2,57,26,Food Dep,2.5,-10,428.368371,-5,-3,-2,-1,-0
2,2,57,26,Food Dep,2.5,-9,134.595412,-4,-3,-2,-1,-0
2,2,57,26,Food Dep,2.5,-8,245.624983,-4,-2,-2,-1,-0
2,2,57,26,Food Dep,2.5,-7,233.043185,-3,-2,-1,-1,-0
2,2,57,26,Food Dep,2.5,-6,216.031173,-3,-2,-1,-1,-0
2,2,57,26,Food Dep,2.5,-5,10.779579,-2,-1,-1,-0,-0
2,2,57,26,Food Dep,2.5,-4,16.518696,-2,-1,-1,-0,-0
2,2,57,26,Food Dep,2.5,-3,60.01407,-1,-1,-0,-0,-0
2,2,57,26,Food Dep,2.5,-2,464.192667,-1,-0,-0,-0,-0
2,2,57,26,Food Dep,2.5,-1,57.939368,-0,-0,-0,-0,-0
2,2,57,26,Food Dep,2.5,0,239.844355,0,0,0,0,0
2,2,57,26,Food Dep,2.5,1,109.566123,1,1,1,1,1
2,2,57,26,Food Dep,2.5,2,54.996236,1,1,1,1,1
2,2,57,26,Food Dep,2.5,3,176.28801,2,1,1,1,1
2,2,57,26,Food Dep,2.5,4,423.033377,2,2,1,1,1
2,2,57,26,Food Dep,2.5,5,1082.353619,3,2,2,1,1
2,2,57,26,Food Dep,2.5,6,1283.24355,3,2,2,1,1
2,2,57,26,Food Dep,2.5,7,1450.314704,4,3,2,2,1
2,2,57,26,Food Dep,2.5,8,1268.013199,4,3,2,2,1
2,2,57,26,Food Dep,2.5,9,1421.795201,5,3,3,2,1
2,2,57,26,Food Dep,2.5,10,1418.782003,5,4,3,2,1
2,2,57,26,Food Dep,2.5,11,1379.496091,6,4,3,2,1
2,2,57,26,Food Dep,2.5,12,1273.921148,6,4,3,2,1
2,2,57,26,Food Dep,2.5,13,1051.278024,7,5,4,3,2
2,2,57,26,Food Dep,2.5,14,1011.371525,7,5,4,3,2
2,2,57,26,Food Dep,2.5,15,1150.907823,8,5,4,3,2
2,2,57,26,Food Dep,2.5,16,1197.389249,8,6,4,3,2
2,2,57,26,Food Dep,2.5,17,1013.061605,9,6,5,3,2
2,2,57,26,Food Dep,2.5,18,1121.058328,9,6,5,3,2
2,2,57,26,Food Dep,2.5,19,1075.374725,10,7,5,4,2
2,2,57,26,Food Dep,2.5,20,1101.643139,10,7,5,4,2
2,2,57,26,Food Dep,2.5,21,1016.184012,11,7,6,4,2
2,2,57,26,Food Dep,2.5,22,1071.302694,11,8,6,4,2
2,2,57,26,Food Dep,2.5,23,1043.186325,12,8,6,4,2
2,2,57,26,Food Dep,2.5,24,1110.131809,12,8,6,4,2
2,2,57,27,Food Dep,0,-11,1256.157627,-5,-3,-2,-1,-0
2,2,57,27,Food Dep,0,-10,457.721139,-5,-3,-2,-1,-0
2,2,57,27,Food Dep,0,-9,370.449936,-4,-3,-2,-1,-0
2,2,57,27,Food Dep,0,-8,373.945341,-4,-2,-2,-1,-0
2,2,57,27,Food Dep,0,-7,14.957796,-3,-2,-1,-1,-0
2,2,57,27,Food Dep,0,-6,609.699911,-3,-2,-1,-1,-0
2,2,57,27,Food Dep,0,-5,413.044,-2,-1,-1,-0,-0
2,2,57,27,Food Dep,0,-4,255.678033,-2,-1,-1,-0,-0
2,2,57,27,Food Dep,0,-3,19.340341,-1,-1,-0,-0,-0
2,2,57,27,Food Dep,0,-2,11.855726,-1,-0,-0,-0,-0
2,2,57,27,Food Dep,0,-1,123.276941,-0,-0,-0,-0,-0
2,2,57,27,Food Dep,0,0,10.977675,0,0,0,0,0
2,2,57,27,Food Dep,0,1,517.481159,1,1,1,1,1
2,2,57,27,Food Dep,0,2,257.574662,1,1,1,1,1
2,2,57,27,Food Dep,0,3,15.945578,2,1,1,1,1
2,2,57,27,Food Dep,0,4,19.414609,2,2,1,1,1
2,2,57,27,Food Dep,0,5,51.950908,3,2,2,1,1
2,2,57,27,Food Dep,0,6,605.654093,3,2,2,1,1
2,2,57,27,Food Dep,0,7,92.039205,4,3,2,2,1
2,2,57,27,Food Dep,0,8,74.307001,4,3,2,2,1
2,2,57,27,Food Dep,0,9,12.194981,5,3,3,2,1
2,2,57,27,Food Dep,0,10,21.393572,5,4,3,2,1
2,2,57,27,Food Dep,0,11,443.749535,6,4,3,2,1
2,2,57,27,Food Dep,0,12,94.249587,6,4,3,2,1
2,2,57,27,Food Dep,0,13,77.91164,7,5,4,3,2
2,2,57,27,Food Dep,0,14,577.629462,7,5,4,3,2
2,2,57,27,Food Dep,0,15,289.887405,8,5,4,3,2
2,2,57,27,Food Dep,0,16,311.484972,8,6,4,3,2
2,2,57,27,Food Dep,0,17,17.002779,9,6,5,3,2
2,2,57,27,Food Dep,0,18,95.198976,9,6,5,3,2
2,2,57,27,Food Dep,0,19,1120.443782,10,7,5,4,2
2,2,57,27,Food Dep,0,20,643.087465,10,7,5,4,2
2,2,57,27,Food Dep,0,21,176.737544,11,7,6,4,2
2,2,57,27,Food Dep,0,22,18.612428,11,8,6,4,2
2,2,57,27,Food Dep,0,23,307.253369,12,8,6,4,2
2,2,57,27,Food Dep,0,24,540.491365,12,8,6,4,2
2,2,57,28,Food Dep,1,-11,1175.99531,-5,-3,-2,-1,-0
2,2,57,28,Food Dep,1,-10,643.283376,-5,-3,-2,-1,-0
2,2,57,28,Food Dep,1,-9,376.327322,-4,-3,-2,-1,-0
2,2,57,28,Food Dep,1,-8,609.37279,-4,-2,-2,-1,-0
2,2,57,28,Food Dep,1,-7,88.300573,-3,-2,-1,-1,-0
2,2,57,28,Food Dep,1,-6,254.962051,-3,-2,-1,-1,-0
2,2,57,28,Food Dep,1,-5,517.536984,-2,-1,-1,-0,-0
2,2,57,28,Food Dep,1,-4,198.411539,-2,-1,-1,-0,-0
2,2,57,28,Food Dep,1,-3,50.45332,-1,-1,-0,-0,-0
2,2,57,28,Food Dep,1,-2,497.798967,-1,-0,-0,-0,-0
2,2,57,28,Food Dep,1,-1,52.861033,-0,-0,-0,-0,-0
2,2,57,28,Food Dep,1,0,678.188158,0,0,0,0,0
2,2,57,28,Food Dep,1,1,547.012128,1,1,1,1,1
2,2,57,28,Food Dep,1,2,831.303163,1,1,1,1,1
2,2,57,28,Food Dep,1,3,950.811083,2,1,1,1,1
2,2,57,28,Food Dep,1,4,1142.417449,2,2,1,1,1
2,2,57,28,Food Dep,1,5,1041.429067,3,2,2,1,1
2,2,57,28,Food Dep,1,6,1247.038645,3,2,2,1,1
2,2,57,28,Food Dep,1,7,1191.25887,4,3,2,2,1
2,2,57,28,Food Dep,1,8,1226.526888,4,3,2,2,1
2,2,57,28,Food Dep,1,9,1256.019015,5,3,3,2,1
2,2,57,28,Food Dep,1,10,1028.950766,5,4,3,2,1
2,2,57,28,Food Dep,1,11,890.262993,6,4,3,2,1
2,2,57,28,Food Dep,1,12,873.710968,6,4,3,2,1
2,2,57,28,Food Dep,1,13,564.768488,7,5,4,3,2
2,2,57,28,Food Dep,1,14,911.549556,7,5,4,3,2
2,2,57,28,Food Dep,1,15,803.397618,8,5,4,3,2
2,2,57,28,Food Dep,1,16,485.314504,8,6,4,3,2
2,2,57,28,Food Dep,1,17,640.453376,9,6,5,3,2
2,2,57,28,Food Dep,1,18,449.806629,9,6,5,3,2
2,2,57,28,Food Dep,1,19,558.832633,10,7,5,4,2
2,2,57,28,Food Dep,1,20,496.336205,10,7,5,4,2
2,2,57,28,Food Dep,1,21,507.803505,11,7,6,4,2
2,2,57,28,Food Dep,1,22,20.244381,11,8,6,4,2
2,2,57,28,Food Dep,1,23,288.256968,12,8,6,4,2
2,2,57,28,Food Dep,1,24,391.813798,12,8,6,4,2
2,2,57,29,Food Dep,1,-11,984.289565,-5,-3,-2,-1,-0
2,2,57,29,Food Dep,1,-10,631.665307,-5,-3,-2,-1,-0
2,2,57,29,Food Dep,1,-9,238.277288,-4,-3,-2,-1,-0
2,2,57,29,Food Dep,1,-8,457.175826,-4,-2,-2,-1,-0
2,2,57,29,Food Dep,1,-7,226.2842,-3,-2,-1,-1,-0
2,2,57,29,Food Dep,1,-6,251.433605,-3,-2,-1,-1,-0
2,2,57,29,Food Dep,1,-5,219.618566,-2,-1,-1,-0,-0
2,2,57,29,Food Dep,1,-4,457.138687,-2,-1,-1,-0,-0
2,2,57,29,Food Dep,1,-3,164.184039,-1,-1,-0,-0,-0
2,2,57,29,Food Dep,1,-2,12.733007,-1,-0,-0,-0,-0
2,2,57,29,Food Dep,1,-1,20.939568,-0,-0,-0,-0,-0
2,2,57,29,Food Dep,1,0,37.704786,0,0,0,0,0
2,2,57,29,Food Dep,1,1,449.165296,1,1,1,1,1
2,2,57,29,Food Dep,1,2,567.014619,1,1,1,1,1
2,2,57,29,Food Dep,1,3,651.649024,2,1,1,1,1
2,2,57,29,Food Dep,1,4,880.908016,2,2,1,1,1
2,2,57,29,Food Dep,1,5,1104.236992,3,2,2,1,1
2,2,57,29,Food Dep,1,6,1018.401827,3,2,2,1,1
2,2,57,29,Food Dep,1,7,1131.879164,4,3,2,2,1
2,2,57,29,Food Dep,1,8,1057.052588,4,3,2,2,1
2,2,57,29,Food Dep,1,9,850.525255,5,3,3,2,1
2,2,57,29,Food Dep,1,10,1021.826085,5,4,3,2,1
2,2,57,29,Food Dep,1,11,840.429472,6,4,3,2,1
2,2,57,29,Food Dep,1,12,591.541123,6,4,3,2,1
2,2,57,29,Food Dep,1,13,769.768689,7,5,4,3,2
2,2,57,29,Food Dep,1,14,530.038724,7,5,4,3,2
2,2,57,29,Food Dep,1,15,670.556201,8,5,4,3,2
2,2,57,29,Food Dep,1,16,383.237096,8,6,4,3,2
2,2,57,29,Food Dep,1,17,868.591485,9,6,5,3,2
2,2,57,29,Food Dep,1,18,583.529488,9,6,5,3,2
2,2,57,29,Food Dep,1,19,538.949155,10,7,5,4,2
2,2,57,29,Food Dep,1,20,728.098769,10,7,5,4,2
2,2,57,29,Food Dep,1,21,588.029847,11,7,6,4,2
2,2,57,29,Food Dep,1,22,357.537431,11,8,6,4,2
2,2,57,29,Food Dep,1,23,613.861603,12,8,6,4,2
2,2,57,29,Food Dep,1,24,480.651239,12,8,6,4,2
2,2,57,30,Food Dep,2.5,-11,1189.316643,-5,-3,-2,-1,-0
2,2,57,30,Food Dep,2.5,-10,409.40369,-5,-3,-2,-1,-0
2,2,57,30,Food Dep,2.5,-9,598.123297,-4,-3,-2,-1,-0
2,2,57,30,Food Dep,2.5,-8,440.197512,-4,-2,-2,-1,-0
2,2,57,30,Food Dep,2.5,-7,584.399758,-3,-2,-1,-1,-0
2,2,57,30,Food Dep,2.5,-6,504.146448,-3,-2,-1,-1,-0
2,2,57,30,Food Dep,2.5,-5,374.307013,-2,-1,-1,-0,-0
2,2,57,30,Food Dep,2.5,-4,23.578364,-2,-1,-1,-0,-0
2,2,57,30,Food Dep,2.5,-3,470.164402,-1,-1,-0,-0,-0
2,2,57,30,Food Dep,2.5,-2,116.356397,-1,-0,-0,-0,-0
2,2,57,30,Food Dep,2.5,-1,424.107752,-0,-0,-0,-0,-0
2,2,57,30,Food Dep,2.5,0,194.268347,0,0,0,0,0
2,2,57,30,Food Dep,2.5,1,1459.958977,1,1,1,1,1
2,2,57,30,Food Dep,2.5,2,1966.403864,1,1,1,1,1
2,2,57,30,Food Dep,2.5,3,1587.721083,2,1,1,1,1
2,2,57,30,Food Dep,2.5,4,1342.006449,2,2,1,1,1
2,2,57,30,Food Dep,2.5,5,1420.30064,3,2,2,1,1
2,2,57,30,Food Dep,2.5,6,1663.912658,3,2,2,1,1
2,2,57,30,Food Dep,2.5,7,1908.018177,4,3,2,2,1
2,2,57,30,Food Dep,2.5,8,1933.731592,4,3,2,2,1
2,2,57,30,Food Dep,2.5,9,1986.518109,5,3,3,2,1
2,2,57,30,Food Dep,2.5,10,1659.765247,5,4,3,2,1
2,2,57,30,Food Dep,2.5,11,1902.665579,6,4,3,2,1
2,2,57,30,Food Dep,2.5,12,1627.426826,6,4,3,2,1
2,2,57,30,Food Dep,2.5,13,1786.751212,7,5,4,3,2
2,2,57,30,Food Dep,2.5,14,1640.8016029999999,7,5,4,3,2
2,2,57,30,Food Dep,2.5,15,1699.587813,8,5,4,3,2
2,2,57,30,Food Dep,2.5,16,1692.601052,8,6,4,3,2
2,2,57,30,Food Dep,2.5,17,1670.346764,9,6,5,3,2
2,2,57,30,Food Dep,2.5,18,1745.188397,9,6,5,3,2
2,2,57,30,Food Dep,2.5,19,1419.574427,10,7,5,4,2
2,2,57,30,Food Dep,2.5,20,1306.306295,10,7,5,4,2
2,2,57,30,Food Dep,2.5,21,1567.454083,11,7,6,4,2
2,2,57,30,Food Dep,2.5,22,1164.172966,11,8,6,4,2
2,2,57,30,Food Dep,2.5,23,1303.203357,12,8,6,4,2
2,2,57,30,Food Dep,2.5,24,1276.341945,12,8,6,4,2
2,2,57,71,Ad Lib,5,-11,1011.141553,-5,-3,-2,-1,-0
2,2,57,71,Ad Lib,5,-10,631.317872,-5,-3,-2,-1,-0
2,2,57,71,Ad Lib,5,-9,580.581048,-4,-3,-2,-1,-0
2,2,57,71,Ad Lib,5,-8,441.798761,-4,-2,-2,-1,-0
2,2,57,71,Ad Lib,5,-7,144.702413,-3,-2,-1,-1,-0
2,2,57,71,Ad Lib,5,-6,699.792402,-3,-2,-1,-1,-0
2,2,57,71,Ad Lib,5,-5,471.125437,-2,-1,-1,-0,-0
2,2,57,71,Ad Lib,5,-4,114.395461,-2,-1,-1,-0,-0
2,2,57,71,Ad Lib,5,-3,260.400148,-1,-1,-0,-0,-0
2,2,57,71,Ad Lib,5,-2,434.410518,-1,-0,-0,-0,-0
2,2,57,71,Ad Lib,5,-1,543.284595,-0,-0,-0,-0,-0
2,2,57,71,Ad Lib,5,0,271.218421,0,0,0,0,0
2,2,57,71,Ad Lib,5,1,974.936474,1,1,1,1,1
2,2,57,71,Ad Lib,5,2,902.193882,1,1,1,1,1
2,2,57,71,Ad Lib,5,3,1219.787756,2,1,1,1,1
2,2,57,71,Ad Lib,5,4,2277.575677,2,2,1,1,1
2,2,57,71,Ad Lib,5,5,2860.914303,3,2,2,1,1
2,2,57,71,Ad Lib,5,6,3456.202875,3,2,2,1,1
2,2,57,71,Ad Lib,5,7,3854.817386,4,3,2,2,1
2,2,57,71,Ad Lib,5,8,4100.204676,4,3,2,2,1
2,2,57,71,Ad Lib,5,9,4410.434227,5,3,3,2,1
2,2,57,71,Ad Lib,5,10,4168.565082,5,4,3,2,1
2,2,57,71,Ad Lib,5,11,3887.498773,6,4,3,2,1
2,2,57,71,Ad Lib,5,12,3939.706647,6,4,3,2,1
2,2,57,71,Ad Lib,5,13,3739.019605,7,5,4,3,2
2,2,57,71,Ad Lib,5,14,3667.829255,7,5,4,3,2
2,2,57,71,Ad Lib,5,15,3766.635998,8,5,4,3,2
2,2,57,71,Ad Lib,5,16,3455.817805,8,6,4,3,2
2,2,57,71,Ad Lib,5,17,3380.137875,9,6,5,3,2
2,2,57,71,Ad Lib,5,18,3483.199788,9,6,5,3,2
2,2,57,71,Ad Lib,5,19,3136.15254,10,7,5,4,2
2,2,57,71,Ad Lib,5,20,2829.463176,10,7,5,4,2
2,2,57,71,Ad Lib,5,21,2587.106658,11,7,6,4,2
2,2,57,71,Ad Lib,5,22,2247.954474,11,8,6,4,2
2,2,57,71,Ad Lib,5,23,2083.172451,12,8,6,4,2
2,2,57,71,Ad Lib,5,24,1644.779879,12,8,6,4,2
2,2,57,72,Ad Lib,5,-11,1892.021005,-5,-3,-2,-1,-0
2,2,57,72,Ad Lib,5,-10,971.104261,-5,-3,-2,-1,-0
2,2,57,72,Ad Lib,5,-9,813.07237,-4,-3,-2,-1,-0
2,2,57,72,Ad Lib,5,-8,829.001741,-4,-2,-2,-1,-0
2,2,57,72,Ad Lib,5,-7,237.435245,-3,-2,-1,-1,-0
2,2,57,72,Ad Lib,5,-6,1000.941715,-3,-2,-1,-1,-0
2,2,57,72,Ad Lib,5,-5,305.477139,-2,-1,-1,-0,-0
