RewardMagnitude,Time,R29_20130227_0_SAL,R34_20130301_0_SAL,R52_20130911_0_SAL,R54_20140619_0_SAL,R56_20140619_0_SAL,R57_20140618_0_SAL,R58_20140620_0_SAL,R69_20141211_0_SAL,R72_20141212_0_SAL,R29_20130227_1_SAL,R32_20130301_1_SAL,R34_20130301_1_SAL,R52_20130911_1_SAL,R54_20140619_1_SAL,R55_20140617_1_SAL,R57_20140618_1_SAL,R69_20141211_1_SAL,R72_20141212_1_SAL,R29_20130301_0_LY,R34_20130227_0_LY,R52_20130913_0_LY,R54_20140617_0_LY,R56_20140617_0_LY,R57_20140620_0_LY,R58_20140618_0_LY,R69_20141209_0_LY,R72_20141210_0_LY,R29_20130301_1_LY,R32_20130227_1_LY,R34_20130227_1_LY,R52_20130913_1_LY,R54_20140617_1_LY,R55_20140619_1_LY,R57_20140620_1_LY,R69_20141209_1_LY,R72_20141210_1_LY
2,13.5,-0.023466413,0.029993448,0.006865454,-0.344046572,-0.271536526,-0.38500549,-0.188356969,0.005896526,0.102474417,0.161451815,-0.058435271,-0.042606476,-0.673395547,-0.273699091,-0.414306362,0.098390254,-0.028276097,0.116794859,-0.249037157,-0.197567548,-0.062129672,-0.291754978,-0.580343818,0.273751209,0.014527477,0.182509262,-0.022720003,0.110061391,0.137155798,-0.025650824,-0.050273252,-0.403160977,-0.127575048,0.422198226,0.224462233,-0.243757543
2,13.6,-0.050889843,0.020403833,-0.010539774,-0.3675218,-0.274221853,-0.385435624,-0.200940752,0.031230276,0.078588576,0.14195466,-0.053087929,-0.050094342,-0.622414755,-0.331573449,-0.452781007,0.096209063,-0.00886648,0.099703363,-0.23802771,-0.214449413,-0.058321036,-0.272013246,-0.581979971,0.279260071,0.036827356,0.14887609,-0.019744306,0.130945993,0.145756364,-0.032474443,-0.049056839,-0.339660196,-0.175796594,0.420375002,0.234743305,-0.243560275
2,13.7,-0.039987816,-0.003907953,-0.037069616,-0.374260119,-0.290181608,-0.411646253,-0.280011319,0.063092235,0.08937297,0.136347005,-0.059307896,-0.052459777,-0.611541912,-0.341590778,-0.463208376,0.085316915,0.007897536,0.095164635,-0.222573917,-0.214366874,-0.084069621,-0.275068311,-0.583237066,0.274168548,-0.026863976,0.12750053,-0.035994258,0.148074665,0.156767736,-0.032299601,-0.048691535,-0.306299151,-0.211212266,0.450839218,0.224113529,-0.236034672
2,13.8,-0.04454975,0.009780562,-0.058768788,-0.38939026,-0.304042805,-0.452624726,-0.328887314,0.03726669,0.08840753,0.13584032,-0.022236109,-0.047168593,-0.62367106,-0.356626586,-0.524069304,0.06228909,-0.018098014,0.095068766,-0.239914203,-0.211327544,-0.089366968,-0.285039879,-0.582282976,0.287315914,0.000955914,0.097946233,-0.014580684,0.128370651,0.136800533,-0.025498005,-0.03423085,-0.327595752,-0.262773325,0.469644665,0.233636673,-0.246249688
2,13.9,-0.034942493,0.0180721,-0.114056754,-0.425519109,-0.314922855,-0.450010712,-0.332940622,0.069250098,0.066404543,0.135030257,-0.013271061,-0.044252013,-0.645089402,-0.388459159,-0.532412646,0.066234174,0.023214272,0.081374646,-0.226766654,-0.263014865,-0.08406894,-0.116398376,-0.579016185,0.42523205,0.030479962,0.047051804,0.019801387,0.144418571,0.081135472,-0.082566468,-0.026452421,-0.233013376,-0.298935432,0.631156944,0.214769462,-0.221862002
2,14,-0.053489163,0.003749747,-0.149957538,-0.450418065,-0.315393797,-0.462451675,-0.330531172,0.03414845,0.062244343,0.119816927,-0.02365657,-0.044264587,-0.641501553,-0.370587854,-0.514771398,0.073918334,-0.022914742,0.067336542,-0.230053926,-0.292043751,-0.100905177,-0.129519091,-0.57797015,0.423414515,0.029175416,0.055948877,-0.005755109,0.14847205,0.055287405,-0.136512892,-0.050793244,-0.260471674,-0.289880803,0.6558877,0.246346258,-0.255818831
2,14.1,-0.006533073,0.002814308,-0.157441285,-0.458804704,-0.321815417,-0.455386011,-0.30303894,0.057316675,0.069730765,0.149128378,-0.036956966,-0.049311804,-0.651652414,-0.365045603,-0.492839347,0.065470306,-0.017533513,0.071745092,-0.283134074,-0.299331463,-0.144246293,-0.069058078,-0.567638791,0.397136091,0.014489343,0.05898312,-0.061298093,0.074289161,0.082198252,-0.152007651,-0.060496316,-0.220767379,-0.246726895,0.672959282,0.240073662,-0.312872299
2,14.2,-0.013783395,-0.014190463,-0.121433477,-0.443313703,-0.321609098,-0.466991702,-0.300620487,0.04208037,0.022196856,0.172293907,-0.013969044,-0.096199215,-0.608616512,-0.333787251,-0.49425232,0.053093511,-0.033574012,0.027738127,-0.288585972,-0.343287418,-0.151754599,-0.057423253,-0.579178041,0.395569719,0.033950113,0.052208071,-0.007743007,0.066852782,0.042707098,-0.188857269,-0.073976905,-0.216892556,-0.285667242,0.684669461,0.242970042,-0.260159687
2,14.3,-0.027973067,-0.043505183,-0.120179354,-0.40919136,-0.342959968,-0.457010286,-0.279766808,0.057194979,-0.010508612,0.156805811,-0.054733632,-0.114248003,-0.614723417,-0.304032299,-0.494515903,0.039190175,-0.022368812,0.027696114,-0.262923026,-0.328509398,-0.142445541,-0.033919952,-0.57408654,0.411478465,0.020879784,0.103032078,-0.011919513,0.082279633,0.061885028,-0.202358437,-0.091712656,-0.17422931,-0.256532183,0.722106047,0.283421875,-0.239877917
2,14.4,-0.038170186,-0.040172572,-0.100860095,-0.387737459,-0.338487893,-0.439630539,-0.272545416,0.008694337,-0.052486435,0.167702341,-0.077108586,-0.101499093,-0.604453981,-0.286952432,-0.493151189,0.035696346,-0.062869273,-0.024472012,-0.261888529,-0.32041646,-0.137060954,-0.169663464,-0.579119164,0.383714682,-0.022187962,0.225285966,0.007352194,0.055903807,0.096919502,-0.216296961,-0.09470963,-0.284252552,-0.265231227,0.697888442,0.353376127,-0.23468555
2,14.5,-0.024933511,-0.002322327,-0.092916038,-0.366865685,-0.340272191,-0.438495396,-0.26088055,0.058801894,-0.034778943,0.161549857,-0.067236686,-0.095770807,-0.638328933,-0.286077442,-0.532067519,0.027036041,0.002123293,-0.017451682,-0.274652675,-0.323203179,-0.129644642,-0.134554792,-0.576333631,0.401920201,-0.052102092,0.196446415,-0.040672152,0.045224323,0.090354889,-0.219459446,-0.088181699,-0.263715965,-0.311611978,0.703420168,0.319701283,-0.26793851
2,14.6,-0.083018299,-0.01998567,-0.087851569,-0.370194303,-0.331235399,-0.456635192,-0.275877276,0.052803791,-0.045996781,0.139160759,-0.06663273,-0.099821217,-0.649669139,-0.279648001,-0.523186885,0.01662855,-0.019253321,-0.026131055,-0.232964815,-0.322544164,-0.109157529,-0.164614,-0.592304646,0.415634053,-0.06398455,0.176411188,-0.035706744,0.095607908,0.06711482,-0.224455629,-0.07784216,-0.316875424,-0.33694551,0.710033028,0.310398865,-0.266085919
2,14.7,-0.091675152,-0.012788911,-0.101541358,-0.397125723,-0.339526021,-0.459639774,-0.249538956,0.044365092,-0.023758504,0.115911951,-0.083904082,-0.07417374,-0.653351779,-0.314343182,-0.532708248,0.010047031,-0.024636664,0.020131959,-0.238383811,-0.282578406,-0.107169633,-0.170541093,-0.584144655,0.406856178,-0.085633102,0.150186097,-0.008190625,0.102568794,0.068592645,-0.209991429,-0.065971071,-0.339492621,-0.299947691,0.672365248,0.292715461,-0.259407307
2,14.8,-0.106974989,-0.027921808,-0.123797714,-0.402547871,-0.32110209,-0.521593295,-0.245862943,0.028872682,-0.007572074,0.091994308,-0.089582817,-0.069494042,-0.687371735,-0.311233164,-0.497722304,-0.027802651,-0.021277683,0.009063453,-0.192762656,-0.299408887,-0.116840772,-0.156217398,-0.583540598,0.385828633,-0.085885788,0.115150734,-0.02238052,0.122689327,0.093910015,-0.208967814,-0.042344368,-0.335699548,-0.32810812,0.661009841,0.275845612,-0.242662833
2,14.9,-0.144920014,-0.085946624,-0.09466968,-0.44357758,-0.319052577,-0.581262893,-0.243851137,0.01034438,-0.002778883,0.062068549,-0.098728987,-0.09234573,-0.662189929,-0.336143505,-0.445255009,-0.047061942,-0.046239483,0.038035801,-0.145135642,-0.274305522,-0.113099986,-0.182989704,-0.580393851,0.346261475,-0.060048508,0.026306878,0.005789217,0.162157038,0.132052371,-0.183034738,-0.018545992,-0.339535129,-0.318227558,0.629131659,0.208693416,-0.1869053
2,15,-0.234542298,-0.101696167,-0.146621028,-0.409953412,-0.272536171,-0.749970921,-0.243240206,-0.029865579,-0.019587414,-0.061291495,-0.132754941,-0.032952325,-0.819791989,-0.345635401,-0.40287177,-0.158392018,-0.016764427,-0.026596737,0.096221492,-0.327483379,-0.047815218,-0.162485304,-0.572013524,0.37163727,-0.003020517,0.014997125,-0.002105841,0.234425509,0.27981681,-0.211955352,0.020803864,-0.307311622,-0.357560113,0.692469739,0.215420456,-0.107887776
3,0.1,0.024958782,0.355515713,-0.174769512,0.096711809,0.066226875,0.153926817,0.013941834,0.084922253,-0.087597212,0.09225707,-0.237086182,0.189385662,0.154435784,-0.138473437,0.013058809,0.000375263,0.184205818,0.019299141,-0.000281253,0.082273696,-0.139998833,0.057738924,-0.086865144,-0.151154219,-0.227570526,-0.304907267,-0.099333405,0.081973976,-0.162360036,0.064789954,-0.010755865,-0.135947192,0.191679209,-0.034229297,-0.001423137,-0.221776656
3,0.2,0.091549323,0.354166507,-0.197092818,0.050884078,0.037708764,0.086643045,0.023264615,0.026193557,-0.116528954,0.168733622,-0.220820668,0.187847817,0.11192214,-0.151307752,-0.018842762,-0.017445714,0.112970397,-0.034083143,-0.082526136,0.065909248,-0.075533537,0.042205613,-0.084799894,-0.109953213,-0.191549508,-0.256574593,-0.089657917,-0.038648868,-0.173498566,0.029691982,0.053255209,-0.127171078,0.119137174,-0.038363729,0.031949686,-0.216736346
3,0.3,0.066125766,0.306217535,-0.154727519,0.03636613,0.041995333,0.087793619,0.016920895,0.071805564,-0.111244049,0.143581553,-0.213534878,0.138065564,0.104718965,-0.167654147,-0.068861429,-0.000606447,0.146450787,-0.038301515,-0.084396913,0.07797172,-0.097764017,0.065805881,-0.087972385,-0.110981359,-0.183976035,-0.200087507,-0.089165647,-0.053441935,-0.186998304,0.040639021,0.039068708,-0.13553281,0.08953657,-0.045017487,0.030518425,-0.209034669
3,0.4,0.069575182,0.302265089,-0.134326888,0.018773785,0.038880091,0.093350314,0.012377343,0.060881763,-0.110769286,0.156590598,-0.200231295,0.142809796,0.079321812,-0.150659173,-0.100293332,-0.002278884,0.154980103,-0.05370283,-0.104000221,0.094564375,-0.077500144,0.058214326,-0.087850025,-0.108063531,-0.137715538,-0.172072644,-0.070081468,-0.075380607,-0.211922483,0.041413726,0.042630115,-0.137979546,0.054120249,-0.060883372,0.04226476,-0.215199431
3,0.5,0.081974633,0.286234856,-0.125531987,0.03165093,0.029272072,0.088135571,0.000983603,0.099405011,-0.098995861,0.146923074,-0.175606064,0.130812123,0.098223432,-0.144408965,-0.125374221,-0.01453687,0.15926731,-0.06097108,-0.121652005,0.127424009,-0.105761413,0.064805177,-0.092373394,-0.132362565,-0.112635809,-0.182746797,-0.066475608,-0.083398777,-0.242602511,0.030212397,0.033673242,-0.13178389,0.020602552,-0.108453695,0.026397662,-0.216781395
3,0.6,0.050661346,0.277840106,-0.087258093,0.021780855,0.051009395,0.130829351,-0.025139144,0.095103335,-0.054803595,0.114463588,-0.16436119,0.119280506,0.088632115,-0.159309447,-0.122504121,0.015377111,0.17647667,-0.045322864,-0.105050011,0.135207072,-0.119764321,0.077328824,-0.089504744,-0.135740597,-0.102131082,-0.182733065,-0.058801039,-0.049015658,-0.275124615,0.029617756,0.009642529,-0.140987952,-0.010360251,-0.104534057,0.008869003,-0.22121884
3,0.7,0.026888282,0.278102462,-0.085714618,0.020427571,0.053063416,0.181284631,-0.02807788,0.094656869,-0.042527341,0.095927657,-0.143391809,0.115412632,0.08227652,-0.155192799,-0.125780246,0.025334536,0.165093582,-0.046276506,-0.115500927,0.128534893,-0.127213358,0.071047208,-0.091621372,-0.119314509,-0.065045598,-0.189443108,-0.049186532,-0.051293455,-0.297587699,0.008377952,0.003046177,-0.144497499,-0.024134377,-0.118891399,-0.007803412,-0.221936549
3,0.8,0.023952589,0.246088479,-0.09412486,0.020495039,0.051444281,0.1861275,-0.060425253,0.077334351,-0.021625967,0.104847543,-0.137139809,0.111377965,0.085133347,-0.156030799,-0.100429252,0.037505527,0.158456265,-0.040237563,-0.123952435,0.201533085,-0.101052071,0.044084699,-0.090472144,-0.166355592,-0.057643058,-0.18944579,-0.061041377,-0.040566094,-0.288504283,-0.005552169,0.011750245,-0.146500863,-0.036045836,-0.157193599,-0.005893007,-0.2324681
3,0.9,0.041311719,0.204239743,-0.106887568,0.008963525,0.057767708,0.189833111,-0.07392175,0.096258508,-0.011155424,0.118500934,-0.144114387,0.064891759,0.090141483,-0.179181315,-0.063481166,0.086322232,0.168938174,-0.039563659,-0.139925792,0.200064452,-0.119252237,0.057895381,-0.096067539,-0.169561644,-0.064536113,-0.209809403,-0.074504144,-0.042485668,-0.264687214,-0.038187226,-0.007693677,-0.129310674,-0.031958265,-0.159179902,-0.023813416,-0.225575258
3,1,0.010566257,0.189477152,-0.105976463,-0.01381768,0.071204506,0.213834472,-0.093437001,0.075861188,-0.013171893,0.108125896,-0.13432019,0.052483337,0.09593918,-0.204598541,-0.049923205,0.12178615,0.194657212,-0.038093854,-0.142169649,0.186307043,-0.098058326,0.054455569,-0.10244769,-0.139750709,-0.058130379,-0.21477122,-0.064162822,-0.044778682,-0.242517015,-0.050316298,-0.011273505,-0.126904754,-0.018577682,-0.137067195,-0.01716603,-0.219152392
3,1.1,0.016171949,0.181962627,-0.094869349,-0.008186656,0.043606543,0.176008466,-0.070196374,0.115733083,-0.02621369,0.113928948,-0.123814104,0.035538399,0.103502379,-0.168606181,-0.051802217,0.103088568,0.198016607,-0.050289162,-0.141967567,0.194890963,-0.120680554,0.028878576,-0.090040634,-0.164358187,-0.065354235,-0.218484112,-0.063762015,-0.067365629,-0.242960114,-0.042599188,-0.012323961,-0.128175427,-0.014728032,-0.156943336,-0.008186067,-0.209546068
3,1.2,0.003997959,0.186809249,-0.086326572,-0.010028518,0.045673439,0.137648349,-0.066948543,0.090877272,-0.026998299,0.089993394,-0.116422471,0.031088882,0.099375393,-0.161278754,-0.043539481,0.098020703,0.176722281,-0.037688238,-0.138262493,0.210706922,-0.120426147,0.034234858,-0.074745398,-0.156369564,-0.071141856,-0.239076946,-0.065269589,-0.061912197,-0.246163033,-0.023007162,-0.01126002,-0.134386826,-0.000400353,-0.172025296,-0.006687759,-0.205656558
3,1.3,-0.009735997,0.192341823,-0.066157983,-0.004745642,0.042754929,0.122476436,-0.052389811,0.084834371,-0.033318466,0.057044829,-0.10125527,0.023820886,0.136892398,-0.165376013,-0.054330873,0.097517462,0.18212086,-0.047351892,-0.117385999,0.153742797,-0.118468247,0.041433204,-0.080120532,-0.108909551,-0.085125589,-0.260896877,-0.06269749,-0.049310749,-0.245167359,-0.01473003,-0.007503755,-0.133880243,-0.009883554,-0.138657694,-0.013999277,-0.203313188
3,1.4,-0.046543186,0.196537527,-0.05541522,0.008950082,0.035972591,0.086807286,-0.052124384,0.046644899,-0.030096985,0.030428731,-0.066564076,0.028907893,0.140124689,-0.164325171,-0.072830386,0.055461228,0.124607529,-0.044654226,-0.105362276,0.154206668,-0.110410911,0.049769056,-0.087398154,-0.088661634,-0.097123869,-0.26777377,-0.061537958,-0.047128887,-0.23931123,0.001618932,0.010010733,-0.138237167,-0.001754424,-0.054795254,-0.011659879,-0.193746267
3,1.5,-0.064395333,0.176507573,-0.021302686,0.014665728,0.031150277,0.06967398,-0.050093981,0.041265782,-0.030531905,0.018967144,-0.069020556,0.010812087,0.170958362,-0.148390861,-0.070650977,0.048486151,0.096867057,-0.043928645,-0.084279733,0.16295455,-0.13723778,0.069408489,-0.087820487,-0.065308954,-0.110643476,-0.256425736,-0.078560456,-0.046325676,-0.24421828,0.001688059,-0.005216696,-0.129219173,-0.00109752,-0.015389443,-0.014366561,-0.19953033
3,1.6,-0.053763386,0.15835737,-0.029243005,0.019575481,0.0339684,0.077302565,-0.07693547,0.021445493,0.001977725,0.005192419,-0.084268519,0.028230252,0.170845845,-0.147615383,-0.058729339,0.051024161,0.109946474,-0.012520179,-0.077394978,0.128875597,-0.105223797,0.087754521,-0.08850001,-0.008497224,-0.109387687,-0.271404749,-0.079228905,-0.032191211,-0.23259525,-0.019121036,0.002131677,-0.105848594,-0.013031481,0.068116262,-0.02564871,-0.197620402
3,1.7,-0.034913634,0.1671599,-0.000316644,0.027080882,0.01480505,0.059652742,-0.076931732,0.031523573,-0.007270389,0.017873146,-0.070587754,0.030035831,0.171921064,-0.143469123,-0.047781871,0.02501894,0.124367145,-0.042222102,-0.07559156,0.121700444,-0.128784629,0.092698376,-0.102245469,0.007383603,-0.128629543,-0.280722385,-0.086936789,-0.031067975,-0.251670187,-0.020500372,-0.014526029,-0.081659108,-0.056128392,0.1275656,-0.009748378,-0.200590431
3,1.8,-0.019449806,0.161863931,-0.002529441,0.016788574,0.016016063,0.059001332,-0.065904288,0.043896689,0.014705489,0.04566161,-0.057205851,0.029758846,0.164935094,-0.12666592,-0.008982151,0.035714959,0.110878437,-0.036278397,-0.074044788,0.107696275,-0.161187569,0.095458936,-0.097066719,0.016627986,-0.117136227,-0.293019598,-0.09559602,-0.032235069,-0.266381844,-0.031572563,-0.019025267,-0.089401921,-0.111352846,0.158209553,-0.009411103,-0.193287171
3,1.9,-0.004359538,0.162271615,0.005997143,0.011181255,0.015553726,0.083837853,-0.052428566,0.052357812,0.016130649,0.046901529,-0.050526478,0.016896798,0.168694443,-0.121341983,0.010779052,0.035960187,0.133086337,-0.028817649,-0.069748441,0.085092203,-0.170336441,0.079095846,-0.08061038,0.018176083,-0.134088331,-0.302219929,-0.109986928,-0.032459859,-0.282620324,-0.064135646,-0.020529422,-0.097451232,-0.15150163,0.119584303,-0.017621788,-0.197362136
3,2,-0.010465686,0.167488017,-0.025516931,0.019260442,-0.001878501,0.063541912,-0.051856871,0.059334149,0.041451626,0.041306541,-0.040535227,0.015730196,0.129593662,-0.13460801,0.018848133,0.012754915,0.113724198,-0.000306452,-0.088541656,0.092359501,-0.142529464,0.079984717,-0.078948953,-0.008160693,-0.128830079,-0.288712608,-0.128281022,-0.018426295,-0.280851473,-0.030323546,-0.004013183,-0.101135057,-0.166588779,0.116670926,-0.023935015,-0.216048645
3,2.1,-0.022395222,0.166071168,-0.037223832,0.00581489,-0.020063037,0.060399477,-0.035357183,0.071527518,0.01369544,0.036151838,-0.006603634,-0.001656302,0.126413814,-0.149840592,0.027959854,0.01465516,0.099512138,-0.025954802,-0.090423978,0.103171654,-0.159259437,0.052615199,-0.10309036,-0.0123001,-0.1342574,-0.258069805,-0.134214399,-0.010009213,-0.236141736,-0.031014334,-0.024699683,-0.138501848,-0.159293706,0.095986586,-0.01503101,-0.20887949
3,2.2,-0.022886989,0.167406044,-0.073208101,0.013970488,-0.009577251,0.071664999,-0.051852441,0.090725627,0.013550974,0.038306229,-0.01079123,0.003660542,0.109736695,-0.156079721,0.035647511,0.014942932,0.100367791,-0.012423131,-0.097278436,0.086956313,-0.154651235,0.04810855,-0.111527001,-0.013146889,-0.131011846,-0.210094395,-0.138481573,-0.003748998,-0.198948134,-0.05938014,-0.026942947,-0.157278886,-0.1433659,0.118718093,-0.014263027,-0.201201394
3,2.3,-0.017482024,0.181882122,-0.08103036,-0.001655931,-0.016361239,0.051195875,-0.07860137,0.077957152,-0.00689936,0.040332703,-0.027861538,0.011290281,0.086424156,-0.188183804,-0.0083096,-0.019840634,0.089060664,-0.016828623,-0.098675465,0.100658534,-0.133282584,0.039421558,-0.119552148,-0.01457768,-0.11659074,-0.180201977,-0.131714089,-0.008169979,-0.172270926,-0.085427576,-0.036750244,-0.155742834,-0.072064205,0.131936972,-0.015134147,-0.19142641
3,2.4,-0.003004095,0.187519334,-0.069841871,-0.003221045,-0.026741935,0.0036037,-0.104600819,0.095102968,-0.010994153,0.037428138,-0.037179825,0.020415965,0.104945002,-0.210602078,-0.010514777,-0.050135203,0.05894786,-0.009974868,-0.093807273,0.093618102,-0.126746616,0.018022375,-0.136713703,0.00931239,-0.100412776,-0.125903596,-0.124374169,-0.004996049,-0.148361504,-0.081646987,-0.072720853,-0.144377364,-0.056962838,0.161123114,-0.003257155,-0.18732073
3,2.5,0.03150975,0.206051992,-0.066186539,-0.013877432,-0.028684274,0.020842686,-0.126964113,0.081245323,-0.042469668,0.079693039,-0.048482095,0.030913098,0.105166469,-0.207860821,-0.007572711,-0.055729074,0.055373024,-0.048088809,-0.070874324,0.080650503,-0.142275517,0.028218166,-0.148939026,0.037545528,-0.129794749,-0.106598578,-0.114884429,-0.007943144,-0.154106734,-0.112119059,-0.105009389,-0.143090698,-0.06571364,0.150541735,0.00620114,-0.177777912
3,2.6,0.047485509,0.187473544,-0.054300534,-0.018210895,0.002423786,0.016409404,-0.126097067,0.047982685,-0.034726675,0.099031906,-0.053438597,0.020507535,0.119124023,-0.222214374,-0.015320327,-0.053156688,0.041270693,-0.042477254,-0.081423048,0.079553058,-0.142056713,0.052693116,-0.144601503,0.041607496,-0.147632751,-0.059288146,-0.102840821,-0.02642237,-0.189769773,-0.118851012,-0.10415997,-0.116583378,-0.08360622,0.143606281,0.002660832,-0.172265889
3,2.7,0.044847533,0.145848083,-0.028140319,-0.020947683,0.014446493,0.019913883,-0.095366247,0.03095729,-0.038399156,0.087367094,-0.059986549,0.006994565,0.158515415,-0.223600399,-0.032247696,-0.060864492,0.029933271,-0.047064441,-0.082994928,0.066490372,-0.165636867,0.048216077,-0.152192123,0.088332403,-0.166241531,-0.081590484,-0.103327924,-0.039704618,-0.180935262,-0.129656934,-0.123792861,-0.097466178,-0.096096375,0.209093236,-0.010856567,-0.193718131
